DateTime_CST,floorhour,Time_sec,DateTime_UTC,Battery_V,Temp_degC,DO_mgL,DO_sat
2020-01-09T01:00:00Z,2020-01-09T01:00:00Z,1578531600,2020-01-09T07:00:00Z,3.35,3.299,0.159,0.01190881035097003
2020-01-09T02:00:00Z,2020-01-09T02:00:00Z,1578535200,2020-01-09T08:00:00Z,3.35,3.278,0.161,0.01205185603944342
2020-01-09T03:00:00Z,2020-01-09T03:00:00Z,1578538800,2020-01-09T09:00:00Z,3.35,3.257,0.16,0.01197029217649191
2020-01-09T04:00:00Z,2020-01-09T04:00:00Z,1578542400,2020-01-09T10:00:00Z,3.35,3.289,0.162,0.01213027017363305
2020-01-09T05:00:00Z,2020-01-09T05:00:00Z,1578546000,2020-01-09T11:00:00Z,3.35,3.289,0.163,0.0122051483845814
2020-01-09T06:00:00Z,2020-01-09T06:00:00Z,1578549600,2020-01-09T12:00:00Z,3.35,3.268,0.159,0.01189896926376571
2020-01-09T07:00:00Z,2020-01-09T07:00:00Z,1578553200,2020-01-09T13:00:00Z,3.35,3.299,0.16,0.01198370852927801
2020-01-09T08:00:00Z,2020-01-09T08:00:00Z,1578556800,2020-01-09T14:00:00Z,3.35,3.278,0.161,0.01205185603944342
2020-01-09T09:00:00Z,2020-01-09T09:00:00Z,1578560400,2020-01-09T15:00:00Z,3.35,3.247,0.16,0.0119670984699204
2020-01-09T10:00:00Z,2020-01-09T10:00:00Z,1578564000,2020-01-09T16:00:00Z,3.35,3.289,0.161,0.01205539196268469
2020-01-09T11:00:00Z,2020-01-09T11:00:00Z,1578567600,2020-01-09T17:00:00Z,3.35,3.278,0.161,0.01205185603944342
2020-01-09T12:00:00Z,2020-01-09T12:00:00Z,1578571200,2020-01-09T18:00:00Z,3.35,3.247,0.161,0.0120418928353574
2020-01-09T13:00:00Z,2020-01-09T13:00:00Z,1578574800,2020-01-09T19:00:00Z,3.35,3.278,0.16,0.01197699979075122
2020-01-09T14:00:00Z,2020-01-09T14:00:00Z,1578578400,2020-01-09T20:00:00Z,3.35,3.278,0.16,0.01197699979075122
2020-01-09T15:00:00Z,2020-01-09T15:00:00Z,1578582000,2020-01-09T21:00:00Z,3.35,3.278,0.161,0.01205185603944342
2020-01-09T16:00:00Z,2020-01-09T16:00:00Z,1578585600,2020-01-09T22:00:00Z,3.35,3.289,0.16,0.01198051375173634
2020-01-09T17:00:00Z,2020-01-09T17:00:00Z,1578589200,2020-01-09T23:00:00Z,3.35,3.447,0.179,0.01345970469327349
2020-01-09T18:00:00Z,2020-01-09T18:00:00Z,1578592800,2020-01-10T00:00:00Z,3.35,3.151,0.163,0.01216026036556026
2020-01-09T19:00:00Z,2020-01-09T19:00:00Z,1578596400,2020-01-10T01:00:00Z,3.35,3.278,0.161,0.01205185603944342
2020-01-09T20:00:00Z,2020-01-09T20:00:00Z,1578600000,2020-01-10T02:00:00Z,3.35,3.299,0.16,0.01198370852927801
2020-01-09T21:00:00Z,2020-01-09T21:00:00Z,1578603600,2020-01-10T03:00:00Z,3.35,3.268,0.16,0.01197380554844348
2020-01-09T22:00:00Z,2020-01-09T22:00:00Z,1578607200,2020-01-10T04:00:00Z,3.35,3.278,0.161,0.01205185603944342
2020-01-09T23:00:00Z,2020-01-09T23:00:00Z,1578610800,2020-01-10T05:00:00Z,3.35,3.268,0.161,0.01204864183312125
2020-01-10T00:00:00Z,2020-01-10T00:00:00Z,1578614400,2020-01-10T06:00:00Z,3.35,3.225,0.16,0.01196007321424117
2020-01-10T01:00:00Z,2020-01-10T01:00:00Z,1578618000,2020-01-10T07:00:00Z,3.35,3.247,0.162,0.0121166872007944
2020-01-10T02:00:00Z,2020-01-10T02:00:00Z,1578621600,2020-01-10T08:00:00Z,3.35,3.215,0.161,0.0120316108270272
2020-01-10T03:00:00Z,2020-01-10T03:00:00Z,1578625200,2020-01-10T09:00:00Z,3.35,3.247,0.161,0.0120418928353574
2020-01-10T04:00:00Z,2020-01-10T04:00:00Z,1578628800,2020-01-10T10:00:00Z,3.35,3.236,0.161,0.01203835809810224
2020-01-10T05:00:00Z,2020-01-10T05:00:00Z,1578632400,2020-01-10T11:00:00Z,3.35,3.247,0.163,0.01219148156623141
2020-01-10T06:00:00Z,2020-01-10T06:00:00Z,1578636000,2020-01-10T12:00:00Z,3.35,3.268,0.16,0.01197380554844348
2020-01-10T07:00:00Z,2020-01-10T07:00:00Z,1578639600,2020-01-10T13:00:00Z,3.35,3.247,0.16,0.0119670984699204
2020-01-10T08:00:00Z,2020-01-10T08:00:00Z,1578643200,2020-01-10T14:00:00Z,3.35,3.215,0.162,0.01210634132905843
2020-01-10T09:00:00Z,2020-01-10T09:00:00Z,1578646800,2020-01-10T15:00:00Z,3.35,3.268,0.161,0.01204864183312125
2020-01-10T10:00:00Z,2020-01-10T10:00:00Z,1578650400,2020-01-10T16:00:00Z,3.35,3.236,0.16,0.01196358568755502
2020-01-10T11:00:00Z,2020-01-10T11:00:00Z,1578654000,2020-01-10T17:00:00Z,3.35,3.257,0.161,0.01204510650259498
2020-01-10T12:00:00Z,2020-01-10T12:00:00Z,1578657600,2020-01-10T18:00:00Z,3.35,3.225,0.16,0.01196007321424117
2020-01-10T13:00:00Z,2020-01-10T13:00:00Z,1578661200,2020-01-10T19:00:00Z,3.35,3.257,0.16,0.01197029217649191
2020-01-10T14:00:00Z,2020-01-10T14:00:00Z,1578664800,2020-01-10T20:00:00Z,3.35,3.225,0.164,0.0122590750445972
2020-01-10T15:00:00Z,2020-01-10T15:00:00Z,1578668400,2020-01-10T21:00:00Z,3.35,3.247,0.16,0.0119670984699204
2020-01-10T16:00:00Z,2020-01-10T16:00:00Z,1578672000,2020-01-10T22:00:00Z,3.35,3.257,0.16,0.01197029217649191
2020-01-10T17:00:00Z,2020-01-10T17:00:00Z,1578675600,2020-01-10T23:00:00Z,3.35,3.247,0.162,0.0121166872007944
2020-01-10T18:00:00Z,2020-01-10T18:00:00Z,1578679200,2020-01-11T00:00:00Z,3.35,3.225,0.161,0.01203482367183018
2020-01-10T19:00:00Z,2020-01-10T19:00:00Z,1578682800,2020-01-11T01:00:00Z,3.35,3.247,0.161,0.0120418928353574
2020-01-10T20:00:00Z,2020-01-10T20:00:00Z,1578686400,2020-01-11T02:00:00Z,3.35,3.204,0.162,0.01210278554763735
2020-01-10T21:00:00Z,2020-01-10T21:00:00Z,1578690000,2020-01-11T03:00:00Z,3.35,3.278,0.161,0.01205185603944342
2020-01-10T22:00:00Z,2020-01-10T22:00:00Z,1578693600,2020-01-11T04:00:00Z,3.35,3.268,0.16,0.01197380554844348
2020-01-10T23:00:00Z,2020-01-10T23:00:00Z,1578697200,2020-01-11T05:00:00Z,3.35,3.215,0.161,0.0120316108270272
2020-01-11T00:00:00Z,2020-01-11T00:00:00Z,1578700800,2020-01-11T06:00:00Z,3.35,3.215,0.16,0.01195688032499598
2020-01-11T01:00:00Z,2020-01-11T01:00:00Z,1578704400,2020-01-11T07:00:00Z,3.35,3.225,0.162,0.01210957412941918
2020-01-11T02:00:00Z,2020-01-11T02:00:00Z,1578708000,2020-01-11T08:00:00Z,3.35,3.268,0.161,0.01204864183312125
2020-01-11T03:00:00Z,2020-01-11T03:00:00Z,1578711600,2020-01-11T09:00:00Z,3.35,3.236,0.159,0.0118888132770078
2020-01-11T04:00:00Z,2020-01-11T04:00:00Z,1578715200,2020-01-11T10:00:00Z,3.35,3.215,0.162,0.01210634132905843
2020-01-11T05:00:00Z,2020-01-11T05:00:00Z,1578718800,2020-01-11T11:00:00Z,3.35,3.225,0.16,0.01196007321424117
2020-01-11T06:00:00Z,2020-01-11T06:00:00Z,1578722400,2020-01-11T12:00:00Z,3.35,3.236,0.16,0.01196358568755502
2020-01-11T07:00:00Z,2020-01-11T07:00:00Z,1578726000,2020-01-11T13:00:00Z,3.35,3.247,0.161,0.0120418928353574
2020-01-11T08:00:00Z,2020-01-11T08:00:00Z,1578729600,2020-01-11T14:00:00Z,3.35,3.247,0.161,0.0120418928353574
2020-01-11T09:00:00Z,2020-01-11T09:00:00Z,1578733200,2020-01-11T15:00:00Z,3.35,3.236,0.164,0.01226267532974389
2020-01-11T10:00:00Z,2020-01-11T10:00:00Z,1578736800,2020-01-11T16:00:00Z,3.35,3.215,0.162,0.01210634132905843
2020-01-11T11:00:00Z,2020-01-11T11:00:00Z,1578740400,2020-01-11T17:00:00Z,3.35,3.236,0.158,0.01181404086646058
2020-01-11T12:00:00Z,2020-01-11T12:00:00Z,1578744000,2020-01-11T18:00:00Z,3.35,3.215,0.162,0.01210634132905843
2020-01-11T13:00:00Z,2020-01-11T13:00:00Z,1578747600,2020-01-11T19:00:00Z,3.35,3.225,0.162,0.01210957412941918
2020-01-11T14:00:00Z,2020-01-11T14:00:00Z,1578751200,2020-01-11T20:00:00Z,3.35,3.225,0.162,0.01210957412941918
2020-01-11T15:00:00Z,2020-01-11T15:00:00Z,1578754800,2020-01-11T21:00:00Z,3.35,3.225,0.161,0.01203482367183018
2020-01-11T16:00:00Z,2020-01-11T16:00:00Z,1578758400,2020-01-11T22:00:00Z,3.35,3.215,0.161,0.0120316108270272
2020-01-11T17:00:00Z,2020-01-11T17:00:00Z,1578762000,2020-01-11T23:00:00Z,3.35,3.236,0.16,0.01196358568755502
2020-01-11T18:00:00Z,2020-01-11T18:00:00Z,1578765600,2020-01-12T00:00:00Z,3.35,3.215,0.162,0.01210634132905843
2020-01-11T19:00:00Z,2020-01-11T19:00:00Z,1578769200,2020-01-12T01:00:00Z,3.34,3.225,0.16,0.01196007321424117
2020-01-11T20:00:00Z,2020-01-11T20:00:00Z,1578772800,2020-01-12T02:00:00Z,3.35,3.215,0.161,0.0120316108270272
2020-01-11T21:00:00Z,2020-01-11T21:00:00Z,1578776400,2020-01-12T03:00:00Z,3.35,3.225,0.161,0.01203482367183018
2020-01-11T22:00:00Z,2020-01-11T22:00:00Z,1578780000,2020-01-12T04:00:00Z,3.35,3.225,0.161,0.01203482367183018
2020-01-11T23:00:00Z,2020-01-11T23:00:00Z,1578783600,2020-01-12T05:00:00Z,3.35,3.183,0.162,0.01209599810794246
2020-01-12T00:00:00Z,2020-01-12T00:00:00Z,1578787200,2020-01-12T06:00:00Z,3.35,3.183,0.161,0.01202133145295516
2020-01-12T01:00:00Z,2020-01-12T01:00:00Z,1578790800,2020-01-12T07:00:00Z,3.35,3.215,0.16,0.01195688032499598
2020-01-12T02:00:00Z,2020-01-12T02:00:00Z,1578794400,2020-01-12T08:00:00Z,3.35,3.215,0.162,0.01210634132905843
2020-01-12T03:00:00Z,2020-01-12T03:00:00Z,1578798000,2020-01-12T09:00:00Z,3.35,3.204,0.162,0.01210278554763735
2020-01-12T04:00:00Z,2020-01-12T04:00:00Z,1578801600,2020-01-12T10:00:00Z,3.35,3.215,0.16,0.01195688032499598
2020-01-12T05:00:00Z,2020-01-12T05:00:00Z,1578805200,2020-01-12T11:00:00Z,3.35,3.236,0.161,0.01203835809810224
2020-01-12T06:00:00Z,2020-01-12T06:00:00Z,1578808800,2020-01-12T12:00:00Z,3.35,3.225,0.161,0.01203482367183018
2020-01-12T07:00:00Z,2020-01-12T07:00:00Z,1578812400,2020-01-12T13:00:00Z,3.35,3.173,0.161,0.01201811968938097
2020-01-12T08:00:00Z,2020-01-12T08:00:00Z,1578816000,2020-01-12T14:00:00Z,3.35,3.215,0.16,0.01195688032499598
2020-01-12T09:00:00Z,2020-01-12T09:00:00Z,1578819600,2020-01-12T15:00:00Z,3.35,3.194,0.159,0.01187548748930906
2020-01-12T10:00:00Z,2020-01-12T10:00:00Z,1578823200,2020-01-12T16:00:00Z,3.35,3.236,0.16,0.01196358568755502
2020-01-12T11:00:00Z,2020-01-12T11:00:00Z,1578826800,2020-01-12T17:00:00Z,3.35,3.204,0.16,0.01195336844211097
2020-01-12T12:00:00Z,2020-01-12T12:00:00Z,1578830400,2020-01-12T18:00:00Z,3.35,3.204,0.162,0.01210278554763735
2020-01-12T13:00:00Z,2020-01-12T13:00:00Z,1578834000,2020-01-12T19:00:00Z,3.35,3.236,0.16,0.01196358568755502
2020-01-12T14:00:00Z,2020-01-12T14:00:00Z,1578837600,2020-01-12T20:00:00Z,3.35,3.204,0.161,0.01202807699487416
2020-01-12T15:00:00Z,2020-01-12T15:00:00Z,1578841200,2020-01-12T21:00:00Z,3.35,3.225,0.162,0.01210957412941918
2020-01-12T16:00:00Z,2020-01-12T16:00:00Z,1578844800,2020-01-12T22:00:00Z,3.35,3.215,0.162,0.01210634132905843
2020-01-12T17:00:00Z,2020-01-12T17:00:00Z,1578848400,2020-01-12T23:00:00Z,3.35,3.215,0.161,0.0120316108270272
2020-01-12T18:00:00Z,2020-01-12T18:00:00Z,1578852000,2020-01-13T00:00:00Z,3.35,3.225,0.162,0.01210957412941918
2020-01-12T19:00:00Z,2020-01-12T19:00:00Z,1578855600,2020-01-13T01:00:00Z,3.35,3.183,0.16,0.01194666479796786
2020-01-12T20:00:00Z,2020-01-12T20:00:00Z,1578859200,2020-01-13T02:00:00Z,3.35,3.204,0.161,0.01202807699487416
2020-01-12T21:00:00Z,2020-01-12T21:00:00Z,1578862800,2020-01-13T03:00:00Z,3.35,3.194,0.162,0.01209955329099414
2020-01-12T22:00:00Z,2020-01-12T22:00:00Z,1578866400,2020-01-13T04:00:00Z,3.35,3.173,0.162,0.01209276639552619
2020-01-12T23:00:00Z,2020-01-12T23:00:00Z,1578870000,2020-01-13T05:00:00Z,3.35,3.204,0.159,0.01187865988934777
2020-01-13T00:00:00Z,2020-01-13T00:00:00Z,1578873600,2020-01-13T06:00:00Z,3.35,3.204,0.161,0.01202807699487416
2020-01-13T01:00:00Z,2020-01-13T01:00:00Z,1578877200,2020-01-13T07:00:00Z,3.35,3.215,0.162,0.01210634132905843
2020-01-13T02:00:00Z,2020-01-13T02:00:00Z,1578880800,2020-01-13T08:00:00Z,3.35,3.194,0.162,0.01209955329099414
2020-01-13T03:00:00Z,2020-01-13T03:00:00Z,1578884400,2020-01-13T09:00:00Z,3.35,3.194,0.16,0.01195017608987075
2020-01-13T04:00:00Z,2020-01-13T04:00:00Z,1578888000,2020-01-13T10:00:00Z,3.35,3.183,0.161,0.01202133145295516
2020-01-13T05:00:00Z,2020-01-13T05:00:00Z,1578891600,2020-01-13T11:00:00Z,3.35,3.151,0.161,0.01201105471690308
2020-01-13T06:00:00Z,2020-01-13T06:00:00Z,1578895200,2020-01-13T12:00:00Z,3.35,3.194,0.159,0.01187548748930906
2020-01-13T07:00:00Z,2020-01-13T07:00:00Z,1578898800,2020-01-13T13:00:00Z,3.35,3.183,0.16,0.01194666479796786
2020-01-13T08:00:00Z,2020-01-13T08:00:00Z,1578902400,2020-01-13T14:00:00Z,3.35,3.194,0.16,0.01195017608987075
2020-01-13T09:00:00Z,2020-01-13T09:00:00Z,1578906000,2020-01-13T15:00:00Z,3.35,3.194,0.162,0.01209955329099414
2020-01-13T10:00:00Z,2020-01-13T10:00:00Z,1578909600,2020-01-13T16:00:00Z,3.35,3.183,0.161,0.01202133145295516
2020-01-13T11:00:00Z,2020-01-13T11:00:00Z,1578913200,2020-01-13T17:00:00Z,3.35,3.183,0.162,0.01209599810794246
2020-01-13T12:00:00Z,2020-01-13T12:00:00Z,1578916800,2020-01-13T18:00:00Z,3.35,3.194,0.161,0.01202486469043245
2020-01-13T13:00:00Z,2020-01-13T13:00:00Z,1578920400,2020-01-13T19:00:00Z,3.34,3.204,0.161,0.01202807699487416
2020-01-13T14:00:00Z,2020-01-13T14:00:00Z,1578924000,2020-01-13T20:00:00Z,3.35,3.183,0.163,0.01217066476292976
2020-01-13T15:00:00Z,2020-01-13T15:00:00Z,1578927600,2020-01-13T21:00:00Z,3.35,3.141,0.162,0.01208242665909371
2020-01-13T16:00:00Z,2020-01-13T16:00:00Z,1578931200,2020-01-13T22:00:00Z,3.35,3.194,0.161,0.01202486469043245
2020-01-13T17:00:00Z,2020-01-13T17:00:00Z,1578934800,2020-01-13T23:00:00Z,3.34,3.173,0.162,0.01209276639552619
2020-01-13T18:00:00Z,2020-01-13T18:00:00Z,1578938400,2020-01-14T00:00:00Z,3.35,3.183,0.162,0.01209599810794246
2020-01-13T19:00:00Z,2020-01-13T19:00:00Z,1578942000,2020-01-14T01:00:00Z,3.34,3.204,0.161,0.01202807699487416
2020-01-13T20:00:00Z,2020-01-13T20:00:00Z,1578945600,2020-01-14T02:00:00Z,3.35,3.162,0.161,0.01201458704713651
2020-01-13T21:00:00Z,2020-01-13T21:00:00Z,1578949200,2020-01-14T03:00:00Z,3.34,3.162,0.162,0.01208921181140444
2020-01-13T22:00:00Z,2020-01-13T22:00:00Z,1578952800,2020-01-14T04:00:00Z,3.34,3.173,0.163,0.01216741310167142
2020-01-13T23:00:00Z,2020-01-13T23:00:00Z,1578956400,2020-01-14T05:00:00Z,3.34,3.173,0.162,0.01209276639552619
2020-01-14T00:00:00Z,2020-01-14T00:00:00Z,1578960000,2020-01-14T06:00:00Z,3.34,3.162,0.163,0.01216383657567237
2020-01-14T01:00:00Z,2020-01-14T01:00:00Z,1578963600,2020-01-14T07:00:00Z,3.34,3.204,0.162,0.01210278554763735
2020-01-14T02:00:00Z,2020-01-14T02:00:00Z,1578967200,2020-01-14T08:00:00Z,3.34,3.194,0.161,0.01202486469043245
2020-01-14T03:00:00Z,2020-01-14T03:00:00Z,1578970800,2020-01-14T09:00:00Z,3.34,3.183,0.161,0.01202133145295516
2020-01-14T04:00:00Z,2020-01-14T04:00:00Z,1578974400,2020-01-14T10:00:00Z,3.34,3.162,0.163,0.01216383657567237
2020-01-14T05:00:00Z,2020-01-14T05:00:00Z,1578978000,2020-01-14T11:00:00Z,3.34,3.173,0.161,0.01201811968938097
2020-01-14T06:00:00Z,2020-01-14T06:00:00Z,1578981600,2020-01-14T12:00:00Z,3.34,3.141,0.162,0.01208242665909371
2020-01-14T07:00:00Z,2020-01-14T07:00:00Z,1578985200,2020-01-14T13:00:00Z,3.34,3.194,0.16,0.01195017608987075
2020-01-14T08:00:00Z,2020-01-14T08:00:00Z,1578988800,2020-01-14T14:00:00Z,3.35,3.173,0.161,0.01201811968938097
2020-01-14T09:00:00Z,2020-01-14T09:00:00Z,1578992400,2020-01-14T15:00:00Z,3.34,3.194,0.162,0.01209955329099414
2020-01-14T10:00:00Z,2020-01-14T10:00:00Z,1578996000,2020-01-14T16:00:00Z,3.34,3.151,0.16,0.01193645189257449
2020-01-14T11:00:00Z,2020-01-14T11:00:00Z,1578999600,2020-01-14T17:00:00Z,3.34,3.162,0.161,0.01201458704713651
2020-01-14T12:00:00Z,2020-01-14T12:00:00Z,1579003200,2020-01-14T18:00:00Z,3.34,3.151,0.161,0.01201105471690308
2020-01-14T13:00:00Z,2020-01-14T13:00:00Z,1579006800,2020-01-14T19:00:00Z,3.34,3.151,0.162,0.01208565754123167
2020-01-14T14:00:00Z,2020-01-14T14:00:00Z,1579010400,2020-01-14T20:00:00Z,3.34,3.173,0.162,0.01209276639552619
2020-01-14T15:00:00Z,2020-01-14T15:00:00Z,1579014000,2020-01-14T21:00:00Z,3.35,3.151,0.162,0.01208565754123167
2020-01-14T16:00:00Z,2020-01-14T16:00:00Z,1579017600,2020-01-14T22:00:00Z,3.34,3.173,0.162,0.01209276639552619
2020-01-14T17:00:00Z,2020-01-14T17:00:00Z,1579021200,2020-01-14T23:00:00Z,3.34,3.151,0.162,0.01208565754123167
2020-01-14T18:00:00Z,2020-01-14T18:00:00Z,1579024800,2020-01-15T00:00:00Z,3.34,3.162,0.161,0.01201458704713651
2020-01-14T19:00:00Z,2020-01-14T19:00:00Z,1579028400,2020-01-15T01:00:00Z,3.34,3.151,0.162,0.01208565754123167
2020-01-14T20:00:00Z,2020-01-14T20:00:00Z,1579032000,2020-01-15T02:00:00Z,3.34,3.151,0.16,0.01193645189257449
2020-01-14T21:00:00Z,2020-01-14T21:00:00Z,1579035600,2020-01-15T03:00:00Z,3.34,3.141,0.164,0.01223159242031709
2020-01-14T22:00:00Z,2020-01-14T22:00:00Z,1579039200,2020-01-15T04:00:00Z,3.34,3.141,0.161,0.01200784377848202
2020-01-14T23:00:00Z,2020-01-14T23:00:00Z,1579042800,2020-01-15T05:00:00Z,3.34,3.13,0.16,0.01192975109995601
2020-01-15T00:00:00Z,2020-01-15T00:00:00Z,1579046400,2020-01-15T06:00:00Z,3.34,3.151,0.16,0.01193645189257449
2020-01-15T01:00:00Z,2020-01-15T01:00:00Z,1579050000,2020-01-15T07:00:00Z,3.34,3.109,0.163,0.01214660865353268
2020-01-15T02:00:00Z,2020-01-15T02:00:00Z,1579053600,2020-01-15T08:00:00Z,3.34,3.141,0.164,0.01223159242031709
2020-01-15T03:00:00Z,2020-01-15T03:00:00Z,1579057200,2020-01-15T09:00:00Z,3.34,3.151,0.161,0.01201105471690308
2020-01-15T04:00:00Z,2020-01-15T04:00:00Z,1579060800,2020-01-15T10:00:00Z,3.34,3.151,0.161,0.01201105471690308
2020-01-15T05:00:00Z,2020-01-15T05:00:00Z,1579064400,2020-01-15T11:00:00Z,3.34,3.13,0.162,0.01207887298870546
2020-01-15T06:00:00Z,2020-01-15T06:00:00Z,1579068000,2020-01-15T12:00:00Z,3.34,3.13,0.162,0.01207887298870546
2020-01-15T07:00:00Z,2020-01-15T07:00:00Z,1579071600,2020-01-15T13:00:00Z,3.34,3.151,0.16,0.01193645189257449
2020-01-15T08:00:00Z,2020-01-15T08:00:00Z,1579075200,2020-01-15T14:00:00Z,3.34,3.162,0.161,0.01201458704713651
2020-01-15T09:00:00Z,2020-01-15T09:00:00Z,1579078800,2020-01-15T15:00:00Z,3.34,3.141,0.163,0.0121570095397054
2020-01-15T10:00:00Z,2020-01-15T10:00:00Z,1579082400,2020-01-15T16:00:00Z,3.34,3.13,0.162,0.01207887298870546
2020-01-15T11:00:00Z,2020-01-15T11:00:00Z,1579086000,2020-01-15T17:00:00Z,3.34,3.13,0.161,0.01200431204433073
2020-01-15T12:00:00Z,2020-01-15T12:00:00Z,1579089600,2020-01-15T18:00:00Z,3.34,3.141,0.161,0.01200784377848202
2020-01-15T13:00:00Z,2020-01-15T13:00:00Z,1579093200,2020-01-15T19:00:00Z,3.34,3.162,0.161,0.01201458704713651
2020-01-15T14:00:00Z,2020-01-15T14:00:00Z,1579096800,2020-01-15T20:00:00Z,3.34,3.141,0.162,0.01208242665909371
2020-01-15T15:00:00Z,2020-01-15T15:00:00Z,1579100400,2020-01-15T21:00:00Z,3.34,3.141,0.162,0.01208242665909371
2020-01-15T16:00:00Z,2020-01-15T16:00:00Z,1579104000,2020-01-15T22:00:00Z,3.34,3.141,0.161,0.01200784377848202
2020-01-15T17:00:00Z,2020-01-15T17:00:00Z,1579107600,2020-01-15T23:00:00Z,3.34,3.162,0.161,0.01201458704713651
2020-01-15T18:00:00Z,2020-01-15T18:00:00Z,1579111200,2020-01-16T00:00:00Z,3.34,3.12,0.16,0.0119265606440308
2020-01-15T19:00:00Z,2020-01-15T19:00:00Z,1579114800,2020-01-16T01:00:00Z,3.34,3.13,0.161,0.01200431204433073
2020-01-15T20:00:00Z,2020-01-15T20:00:00Z,1579118400,2020-01-16T02:00:00Z,3.34,3.12,0.162,0.01207564265208119
2020-01-15T21:00:00Z,2020-01-15T21:00:00Z,1579122000,2020-01-16T03:00:00Z,3.34,3.13,0.161,0.01200431204433073
2020-01-15T22:00:00Z,2020-01-15T22:00:00Z,1579125600,2020-01-16T04:00:00Z,3.34,3.13,0.164,0.01222799487745491
2020-01-15T23:00:00Z,2020-01-15T23:00:00Z,1579129200,2020-01-16T05:00:00Z,3.34,3.109,0.163,0.01214660865353268
2020-01-16T00:00:00Z,2020-01-16T00:00:00Z,1579132800,2020-01-16T06:00:00Z,3.34,3.12,0.162,0.01207564265208119
2020-01-16T01:00:00Z,2020-01-16T01:00:00Z,1579136400,2020-01-16T07:00:00Z,3.34,3.12,0.162,0.01207564265208119
2020-01-16T02:00:00Z,2020-01-16T02:00:00Z,1579140000,2020-01-16T08:00:00Z,3.34,3.109,0.164,0.01222112772502675
2020-01-16T03:00:00Z,2020-01-16T03:00:00Z,1579143600,2020-01-16T09:00:00Z,3.34,3.12,0.162,0.01207564265208119
2020-01-16T04:00:00Z,2020-01-16T04:00:00Z,1579147200,2020-01-16T10:00:00Z,3.34,3.13,0.162,0.01207887298870546
2020-01-16T05:00:00Z,2020-01-16T05:00:00Z,1579150800,2020-01-16T11:00:00Z,3.34,3.12,0.161,0.012001101648056
2020-01-16T06:00:00Z,2020-01-16T06:00:00Z,1579154400,2020-01-16T12:00:00Z,3.34,3.109,0.162,0.01207208958203862
2020-01-16T07:00:00Z,2020-01-16T07:00:00Z,1579158000,2020-01-16T13:00:00Z,3.34,3.141,0.162,0.01208242665909371
2020-01-16T08:00:00Z,2020-01-16T08:00:00Z,1579161600,2020-01-16T14:00:00Z,3.35,3.109,0.161,0.01199757051054455
2020-01-16T09:00:00Z,2020-01-16T09:00:00Z,1579165200,2020-01-16T15:00:00Z,3.34,3.109,0.162,0.01207208958203862
2020-01-16T10:00:00Z,2020-01-16T10:00:00Z,1579168800,2020-01-16T16:00:00Z,3.35,3.13,0.159,0.01185519015558128
2020-01-16T11:00:00Z,2020-01-16T11:00:00Z,1579172400,2020-01-16T17:00:00Z,3.35,3.088,0.162,0.01206530732230289
2020-01-16T12:00:00Z,2020-01-16T12:00:00Z,1579176000,2020-01-16T18:00:00Z,3.35,3.13,0.161,0.01200431204433073
2020-01-16T13:00:00Z,2020-01-16T13:00:00Z,1579179600,2020-01-16T19:00:00Z,3.35,3.12,0.162,0.01207564265208119
2020-01-16T14:00:00Z,2020-01-16T14:00:00Z,1579183200,2020-01-16T20:00:00Z,3.35,3.109,0.161,0.01199757051054455
2020-01-16T15:00:00Z,2020-01-16T15:00:00Z,1579186800,2020-01-16T21:00:00Z,3.35,3.12,0.162,0.01207564265208119
2020-01-16T16:00:00Z,2020-01-16T16:00:00Z,1579190400,2020-01-16T22:00:00Z,3.35,3.12,0.161,0.012001101648056
2020-01-16T17:00:00Z,2020-01-16T17:00:00Z,1579194000,2020-01-16T23:00:00Z,3.35,3.109,0.161,0.01199757051054455
2020-01-16T18:00:00Z,2020-01-16T18:00:00Z,1579197600,2020-01-17T00:00:00Z,3.35,3.141,0.161,0.01200784377848202
2020-01-16T19:00:00Z,2020-01-16T19:00:00Z,1579201200,2020-01-17T01:00:00Z,3.35,3.12,0.161,0.012001101648056
2020-01-16T20:00:00Z,2020-01-16T20:00:00Z,1579204800,2020-01-17T02:00:00Z,3.35,3.109,0.16,0.01192305143905048
2020-01-16T21:00:00Z,2020-01-16T21:00:00Z,1579208400,2020-01-17T03:00:00Z,3.35,3.109,0.162,0.01207208958203862
2020-01-16T22:00:00Z,2020-01-16T22:00:00Z,1579212000,2020-01-17T04:00:00Z,3.35,3.067,0.163,0.01213296155754926
2020-01-16T23:00:00Z,2020-01-16T23:00:00Z,1579215600,2020-01-17T05:00:00Z,3.35,3.12,0.16,0.0119265606440308
2020-01-17T00:00:00Z,2020-01-17T00:00:00Z,1579219200,2020-01-17T06:00:00Z,3.35,3.109,0.163,0.01214660865353268
2020-01-17T01:00:00Z,2020-01-17T01:00:00Z,1579222800,2020-01-17T07:00:00Z,3.35,3.088,0.163,0.01213978452799612
2020-01-17T02:00:00Z,2020-01-17T02:00:00Z,1579226400,2020-01-17T08:00:00Z,3.35,3.109,0.162,0.01207208958203862
2020-01-17T03:00:00Z,2020-01-17T03:00:00Z,1579230000,2020-01-17T09:00:00Z,3.35,3.13,0.162,0.01207887298870546
2020-01-17T04:00:00Z,2020-01-17T04:00:00Z,1579233600,2020-01-17T10:00:00Z,3.35,3.151,0.162,0.01208565754123167
